-9.912965,56191.425781
-9.911964,56170.527344
-9.910964,56149.632812
-9.909964,56128.746094
-9.908963,56107.859375
-9.907963,56086.984375
-9.906962,56066.109375
-9.905962,56045.250000
-9.904962,56024.386719
-9.903961,56003.539062
-9.902961,55982.687500
-9.901960,55961.851562
-9.900960,55941.011719
-9.899960,55920.179688
-9.898959,55899.359375
-9.897959,55878.539062
-9.896958,55857.722656
-9.895958,55836.917969
-9.894958,55816.117188
-9.893957,55795.320312
-9.892957,55774.527344
-9.891956,55753.746094
-9.890956,55732.968750
-9.889956,55712.191406
-9.888955,55691.429688
-9.887955,55670.667969
-9.886954,55649.914062
-9.885954,55629.164062
-9.884953,55608.417969
-9.883953,55587.679688
-9.882953,55566.945312
-9.881952,55546.226562
-9.880952,55525.503906
-9.879951,55504.785156
-9.878951,55484.078125
-9.877951,55463.367188
-9.876950,55442.675781
-9.875950,55421.976562
-9.874949,55401.296875
-9.873949,55380.613281
-9.872949,55359.937500
-9.871948,55339.273438
-9.870948,55318.609375
-9.869947,55297.949219
-9.868947,55277.300781
-9.867947,55256.656250
-9.866946,55236.011719
-9.865946,55215.378906
-9.864945,55194.746094
-9.863945,55174.125000
-9.862945,55153.507812
-9.861944,55132.894531
-9.860944,55112.292969
-9.859943,55091.687500
-9.858943,55071.093750
-9.857943,55050.503906
-9.856942,55029.925781
-9.855942,55009.347656
-9.854941,54988.781250
-9.853941,54968.207031
-9.852941,54947.652344
-9.851940,54927.093750
-9.850940,54906.546875
-9.849939,54886.003906
-9.848939,54865.468750
-9.847939,54844.937500
-9.846938,54824.414062
-9.845938,54803.894531
-9.844937,54783.378906
-9.843937,54762.867188
-9.842937,54742.367188
-9.841936,54721.871094
-9.840936,54701.382812
-9.839935,54680.890625
-9.838935,54660.417969
-9.837934,54639.941406
-9.836934,54619.472656
-9.835934,54599.007812
-9.834933,54578.550781
-9.833933,54558.097656
-9.832932,54537.652344
-9.831932,54517.210938
-9.830932,54496.777344
-9.829931,54476.347656
-9.828931,54455.929688
-9.827930,54435.507812
-9.826930,54415.101562
-9.825930,54394.699219
-9.824929,54374.289062
-9.823929,54353.898438
-9.822928,54333.507812
-9.821928,54313.128906
-9.820928,54292.750000
-9.819927,54272.382812
-9.818927,54252.011719
-9.817926,54231.652344
-9.816926,54211.304688
-9.815926,54190.945312
-9.814925,54170.605469
-9.813925,54150.269531
-9.812924,54129.937500
-9.811924,54109.613281
-9.810924,54089.292969
-9.809923,54068.984375
-9.808923,54048.671875
-9.807922,54028.367188
-9.806922,54008.074219
-9.805922,53987.777344
-9.804921,53967.496094
-9.803921,53947.210938
-9.802920,53926.933594
-9.801920,53906.667969
-9.800920,53886.398438
-9.799919,53866.148438
-9.798919,53845.894531
-9.797918,53825.652344
-9.796918,53805.406250
-9.795918,53785.171875
-9.794917,53764.941406
-9.793917,53744.714844
-9.792916,53724.492188
-9.791916,53704.285156
-9.790915,53684.074219
-9.789915,53663.875000
-9.788915,53643.683594
-9.787914,53623.492188
-9.786914,53603.308594
-9.785913,53583.125000
-9.784913,53562.957031
-9.783913,53542.792969
-9.782912,53522.628906
-9.781912,53502.472656
-9.780911,53482.324219
-9.779911,53462.175781
-9.778911,53442.042969
-9.777910,53421.906250
-9.776910,53401.781250
-9.775909,53381.656250
-9.774909,53361.542969
-9.773909,53341.429688
-9.772908,53321.328125
-9.771908,53301.222656
-9.770907,53281.136719
-9.769907,53261.042969
-9.768907,53240.960938
-9.767906,53220.886719
-9.766906,53200.812500
-9.765905,53180.750000
-9.764905,53160.687500
-9.763905,53140.636719
-9.762904,53120.589844
-9.761904,53100.539062
-9.760903,53080.511719
-9.759903,53060.472656
-9.758903,53040.449219
-9.757902,53020.425781
-9.756902,53000.414062
-9.755901,52980.402344
-9.754901,52960.402344
-9.753901,52940.402344
-9.752900,52920.410156
-9.751900,52900.421875
-9.750899,52880.441406
-9.749899,52860.464844
-9.748899,52840.496094
-9.747898,52820.535156
-9.746898,52800.570312
-9.745897,52780.617188
-9.744897,52760.671875
-9.743896,52740.730469
-9.742896,52720.792969
-9.741896,52700.867188
-9.740895,52680.941406
-9.739895,52661.027344
-9.738894,52641.105469
-9.737894,52621.203125
-9.736894,52601.292969
-9.735893,52581.402344
-9.734893,52561.507812
-9.733892,52541.625000
-9.732892,52521.742188
-9.731892,52501.871094
-9.730891,52482.000000
-9.729891,52462.136719
-9.728890,52442.277344
-9.727890,52422.425781
-9.726890,52402.578125
-9.725889,52382.738281
-9.724889,52362.902344
-9.723888,52343.074219
-9.722888,52323.250000
-9.721888,52303.429688
-9.720887,52283.621094
-9.719887,52263.812500
-9.718886,52244.007812
-9.717886,52224.218750
-9.716886,52204.425781
-9.715885,52184.640625
-9.714885,52164.859375
-9.713884,52145.085938
-9.712884,52125.320312
-9.711884,52105.550781
-9.710883,52085.800781
-9.709883,52066.046875
-9.708882,52046.300781
-9.707882,52026.562500
-9.706882,52006.828125
-9.705881,51987.097656
-9.704881,51967.371094
-9.703880,51947.656250
-9.702880,51927.945312
-9.701880,51908.230469
-9.700879,51888.535156
-9.699879,51868.835938
-9.698878,51849.148438
-9.697878,51829.464844
-9.696877,51809.785156
-9.695877,51790.109375
-9.694877,51770.445312
-9.693876,51750.781250
-9.692876,51731.128906
-9.691875,51711.468750
-9.690875,51691.828125
-9.689875,51672.187500
-9.688874,51652.550781
-9.687874,51632.921875
-9.686873,51613.304688
-9.685873,51593.683594
-9.684873,51574.074219
-9.683872,51554.460938
-9.682872,51534.863281
-9.681871,51515.265625
-9.680871,51495.675781
-9.679871,51476.089844
-9.678870,51456.515625
-9.677870,51436.941406
-9.676869,51417.375000
-9.675869,51397.808594
-9.674869,51378.257812
-9.673868,51358.699219
-9.672868,51339.156250
-9.671867,51319.617188
-9.670867,51300.074219
-9.669867,51280.550781
-9.668866,51261.023438
-9.667866,51241.515625
-9.666865,51221.996094
-9.665865,51202.492188
-9.664865,51182.988281
-9.663864,51163.492188
-9.662864,51143.996094
-9.661863,51124.515625
-9.660863,51105.042969
-9.659863,51085.566406
-9.658862,51066.097656
-9.657862,51046.636719
-9.656861,51027.175781
-9.655861,51007.722656
-9.654860,50988.277344
-9.653860,50968.839844
-9.652860,50949.402344
-9.651859,50929.968750
-9.650859,50910.550781
-9.649858,50891.132812
-9.648858,50871.718750
-9.647858,50852.312500
-9.646857,50832.906250
-9.645857,50813.511719
-9.644856,50794.121094
-9.643856,50774.738281
-9.642856,50755.355469
-9.641855,50735.980469
-9.640855,50716.613281
-9.639854,50697.250000
-9.638854,50677.890625
-9.637854,50658.539062
-9.636853,50639.191406
-9.635853,50619.851562
-9.634852,50600.515625
-9.633852,50581.183594
-9.632852,50561.863281
-9.631851,50542.539062
-9.630851,50523.230469
-9.629850,50503.914062
-9.628850,50484.617188
-9.627850,50465.312500
-9.626849,50446.027344
-9.625849,50426.738281
-9.624848,50407.457031
-9.623848,50388.175781
-9.622848,50368.914062
-9.621847,50349.648438
-9.620847,50330.386719
-9.619846,50311.132812
-9.618846,50291.886719
-9.617846,50272.648438
-9.616845,50253.410156
-9.615845,50234.171875
-9.614844,50214.953125
-9.613844,50195.726562
-9.612844,50176.515625
-9.611843,50157.300781
-9.610843,50138.097656
-9.609842,50118.898438
-9.608842,50099.710938
-9.607841,50080.519531
-9.606841,50061.339844
-9.605841,50042.164062
-9.604840,50022.992188
-9.603840,50003.824219
-9.602839,49984.664062
-9.601839,49965.507812
-9.600839,49946.359375
-9.599838,49927.210938
-9.598838,49908.078125
-9.597837,49888.945312
-9.596837,49869.816406
-9.595837,49850.691406
-9.594836,49831.578125
-9.593836,49812.464844
-9.592835,49793.359375
-9.591835,49774.257812
-9.590835,49755.167969
-9.589834,49736.078125
-9.588834,49716.988281
-9.587833,49697.914062
-9.586833,49678.835938
-9.585833,49659.773438
-9.584832,49640.710938
-9.583832,49621.652344
-9.582831,49602.597656
-9.581831,49583.554688
-9.580831,49564.515625
-9.579830,49545.480469
-9.578830,49526.453125
-9.577829,49507.429688
-9.576829,49488.406250
-9.575829,49469.398438
-9.574828,49450.386719
-9.573828,49431.390625
-9.572827,49412.390625
-9.571827,49393.402344
-9.570827,49374.414062
-9.569826,49355.433594
-9.568826,49336.457031
-9.567825,49317.488281
-9.566825,49298.523438
-9.565825,49279.566406
-9.564824,49260.613281
-9.563824,49241.660156
-9.562823,49222.718750
-9.561823,49203.785156
-9.560822,49184.851562
-9.559822,49165.925781
-9.558822,49147.003906
-9.557821,49128.085938
-9.556821,49109.175781
-9.555820,49090.277344
-9.554820,49071.375000
-9.553820,49052.480469
-9.552819,49033.593750
-9.551819,49014.710938
-9.550818,48995.835938
-9.549818,48976.968750
-9.548818,48958.093750
-9.547817,48939.230469
-9.546817,48920.378906
-9.545816,48901.527344
-9.544816,48882.683594
-9.543816,48863.843750
-9.542815,48845.007812
-9.541815,48826.175781
-9.540814,48807.355469
-9.539814,48788.539062
-9.538814,48769.730469
-9.537813,48750.914062
-9.536813,48732.121094
-9.535812,48713.320312
-9.534812,48694.527344
-9.533812,48675.742188
-9.532811,48656.964844
-9.531811,48638.187500
-9.530810,48619.421875
-9.529810,48600.652344
-9.528810,48581.898438
-9.527809,48563.140625
-9.526809,48544.398438
-9.525808,48525.656250
-9.524808,48506.921875
-9.523808,48488.187500
-9.522807,48469.460938
-9.521807,48450.738281
-9.520806,48432.023438
-9.519806,48413.312500
-9.518806,48394.609375
-9.517805,48375.910156
-9.516805,48357.218750
-9.515804,48338.523438
-9.514804,48319.843750
-9.513803,48301.167969
-9.512803,48282.496094
-9.511803,48263.828125
-9.510802,48245.164062
-9.509802,48226.511719
-9.508801,48207.859375
-9.507801,48189.210938
-9.506801,48170.570312
-9.505800,48151.937500
-9.504800,48133.304688
-9.503799,48114.683594
-9.502799,48096.062500
-9.501799,48077.453125
-9.500798,48058.843750
-9.499798,48040.242188
-9.498797,48021.640625
-9.497797,48003.050781
-9.496797,47984.464844
-9.495796,47965.882812
-9.494796,47947.308594
-9.493795,47928.738281
-9.492795,47910.171875
-9.491795,47891.609375
-9.490794,47873.058594
-9.489794,47854.511719
-9.488793,47835.968750
-9.487793,47817.429688
-9.486793,47798.894531
-9.485792,47780.371094
-9.484792,47761.843750
-9.483791,47743.328125
-9.482791,47724.816406
-9.481791,47706.308594
-9.480790,47687.808594
-9.479790,47669.316406
-9.478789,47650.824219
-9.477789,47632.339844
-9.476789,47613.855469
-9.475788,47595.386719
-9.474788,47576.910156
-9.473787,47558.453125
-9.472787,47539.992188
-9.471786,47521.542969
-9.470786,47503.093750
-9.469786,47484.652344
-9.468785,47466.214844
-9.467785,47447.785156
-9.466784,47429.355469
-9.465784,47410.933594
-9.464784,47392.519531
-9.463783,47374.109375
-9.462783,47355.707031
-9.461782,47337.304688
-9.460782,47318.906250
-9.459782,47300.519531
-9.458781,47282.136719
-9.457781,47263.757812
-9.456780,47245.386719
-9.455780,47227.015625
-9.454780,47208.660156
-9.453779,47190.296875
-9.452779,47171.949219
-9.451778,47153.597656
-9.450778,47135.265625
-9.449778,47116.921875
-9.448777,47098.593750
-9.447777,47080.265625
-9.446776,47061.953125
-9.445776,47043.636719
-9.444776,47025.328125
-9.443775,47007.023438
-9.442775,46988.722656
-9.441774,46970.429688
-9.440774,46952.144531
-9.439774,46933.859375
-9.438773,46915.582031
-9.437773,46897.308594
-9.436772,46879.046875
-9.435772,46860.781250
-9.434772,46842.527344
-9.433771,46824.277344
-9.432771,46806.031250
-9.431770,46787.789062
-9.430770,46769.554688
-9.429770,46751.328125
-9.428769,46733.101562
-9.427769,46714.878906
-9.426768,46696.667969
-9.425768,46678.457031
-9.424767,46660.253906
-9.423767,46642.058594
-9.422767,46623.863281
-9.421766,46605.675781
-9.420766,46587.496094
-9.419765,46569.316406
-9.418765,46551.144531
-9.417765,46532.980469
-9.416764,46514.816406
-9.415764,46496.664062
-9.414763,46478.515625
-9.413763,46460.371094
-9.412763,46442.222656
-9.411762,46424.089844
-9.410762,46405.960938
-9.409761,46387.843750
-9.408761,46369.718750
-9.407761,46351.605469
-9.406760,46333.496094
-9.405760,46315.394531
-9.404759,46297.296875
-9.403759,46279.210938
-9.402759,46261.117188
-9.401758,46243.039062
-9.400758,46224.957031
-9.399757,46206.886719
-9.398757,46188.820312
-9.397757,46170.761719
-9.396756,46152.707031
-9.395756,46134.656250
-9.394755,46116.609375
-9.393755,46098.570312
-9.392755,46080.535156
-9.391754,46062.511719
-9.390754,46044.484375
-9.389753,46026.460938
-9.388753,46008.449219
-9.387753,45990.441406
-9.386752,45972.437500
-9.385752,45954.445312
-9.384751,45936.445312
-9.383751,45918.457031
-9.382751,45900.476562
-9.381750,45882.496094
-9.380750,45864.531250
-9.379749,45846.562500
-9.378749,45828.601562
-9.377748,45810.644531
-9.376748,45792.695312
-9.375748,45774.750000
-9.374747,45756.808594
-9.373747,45738.878906
-9.372746,45720.945312
-9.371746,45703.019531
-9.370746,45685.101562
-9.369745,45667.187500
-9.368745,45649.277344
-9.367744,45631.375000
-9.366744,45613.476562
-9.365744,45595.582031
-9.364743,45577.699219
-9.363743,45559.808594
-9.362742,45541.933594
-9.361742,45524.058594
-9.360742,45506.195312
-9.359741,45488.335938
-9.358741,45470.476562
-9.357740,45452.625000
-9.356740,45434.781250
-9.355740,45416.937500
-9.354739,45399.109375
-9.353739,45381.273438
-9.352738,45363.449219
-9.351738,45345.625000
-9.350738,45327.816406
-9.349737,45310.003906
-9.348737,45292.203125
-9.347736,45274.398438
-9.346736,45256.605469
-9.345736,45238.816406
-9.344735,45221.031250
-9.343735,45203.253906
-9.342734,45185.476562
-9.341734,45167.710938
-9.340734,45149.953125
-9.339733,45132.187500
-9.338733,45114.441406
-9.337732,45096.691406
-9.336732,45078.945312
-9.335732,45061.214844
-9.334731,45043.480469
-9.333731,45025.761719
-9.332730,45008.031250
-9.331730,44990.320312
-9.330729,44972.605469
-9.329729,44954.906250
-9.328729,44937.203125
-9.327728,44919.507812
-9.326728,44901.812500
-9.325727,44884.128906
-9.324727,44866.449219
-9.323727,44848.777344
-9.322726,44831.105469
-9.321726,44813.441406
-9.320725,44795.785156
-9.319725,44778.132812
-9.318725,44760.480469
-9.317724,44742.839844
-9.316724,44725.199219
-9.315723,44707.562500
-9.314723,44689.941406
-9.313723,44672.316406
-9.312722,44654.695312
-9.311722,44637.089844
-9.310721,44619.476562
-9.309721,44601.878906
-9.308721,44584.281250
-9.307720,44566.691406
-9.306720,44549.105469
-9.305719,44531.523438
-9.304719,44513.945312
-9.303719,44496.375000
-9.302718,44478.808594
-9.301718,44461.242188
-9.300717,44443.691406
-9.299717,44426.140625
-9.298717,44408.597656
-9.297716,44391.054688
-9.296716,44373.523438
-9.295715,44355.988281
-9.294715,44338.464844
-9.293715,44320.945312
-9.292714,44303.433594
-9.291714,44285.921875
-9.290713,44268.417969
-9.289713,44250.921875
-9.288713,44233.429688
-9.287712,44215.937500
-9.286712,44198.457031
-9.285711,44180.976562
-9.284711,44163.503906
-9.283710,44146.035156
-9.282710,44128.574219
-9.281710,44111.113281
-9.280709,44093.664062
-9.279709,44076.218750
-9.278708,44058.773438
-9.277708,44041.335938
-9.276708,44023.906250
-9.275707,44006.476562
-9.274707,43989.058594
-9.273706,43971.640625
-9.272706,43954.226562
-9.271706,43936.824219
-9.270705,43919.421875
-9.269705,43902.023438
-9.268704,43884.636719
-9.267704,43867.246094
-9.266704,43849.871094
-9.265703,43832.492188
-9.264703,43815.125000
-9.263702,43797.757812
-9.262702,43780.394531
-9.261702,43763.039062
-9.260701,43745.691406
-9.259701,43728.347656
-9.258700,43711.007812
-9.257700,43693.671875
-9.256700,43676.339844
-9.255699,43659.019531
-9.254699,43641.695312
-9.253698,43624.386719
-9.252698,43607.074219
-9.251698,43589.777344
-9.250697,43572.476562
-9.249697,43555.179688
-9.248696,43537.890625
-9.247696,43520.613281
-9.246696,43503.328125
-9.245695,43486.054688
-9.244695,43468.785156
-9.243694,43451.527344
-9.242694,43434.265625
-9.241693,43417.015625
-9.240693,43399.765625
-9.239693,43382.527344
-9.238692,43365.285156
-9.237692,43348.058594
-9.236691,43330.824219
-9.235691,43313.605469
-9.234691,43296.386719
-9.233690,43279.179688
-9.232690,43261.968750
-9.231689,43244.769531
-9.230689,43227.570312
-9.229689,43210.378906
-9.228688,43193.191406
-9.227688,43176.011719
-9.226687,43158.835938
-9.225687,43141.667969
-9.224687,43124.496094
-9.223686,43107.339844
-9.222686,43090.179688
-9.221685,43073.031250
-9.220685,43055.882812
-9.219685,43038.742188
-9.218684,43021.609375
-9.217684,43004.476562
-9.216683,42987.347656
-9.215683,42970.226562
-9.214683,42953.117188
-9.213682,42936.003906
-9.212682,42918.898438
-9.211681,42901.796875
-9.210681,42884.707031
-9.209681,42867.613281
-9.208680,42850.531250
-9.207680,42833.445312
-9.206679,42816.375000
-9.205679,42799.300781
-9.204679,42782.242188
-9.203678,42765.179688
-9.202678,42748.125000
-9.201677,42731.078125
-9.200677,42714.035156
-9.199677,42696.992188
-9.198676,42679.960938
-9.197676,42662.929688
-9.196675,42645.902344
-9.195675,42628.886719
-9.194674,42611.875000
-9.193674,42594.863281
-9.192674,42577.859375
-9.191673,42560.859375
-9.190673,42543.871094
-9.189672,42526.878906
-9.188672,42509.894531
-9.187672,42492.914062
-9.186671,42475.945312
-9.185671,42458.972656
-9.184670,42442.011719
-9.183670,42425.054688
-9.182670,42408.097656
-9.181669,42391.152344
-9.180669,42374.207031
-9.179668,42357.265625
-9.178668,42340.332031
-9.177668,42323.406250
-9.176667,42306.476562
-9.175667,42289.562500
-9.174666,42272.652344
-9.173666,42255.746094
-9.172666,42238.843750
-9.171665,42221.945312
-9.170665,42205.042969
-9.169664,42188.164062
-9.168664,42171.277344
-9.167664,42154.402344
-9.166663,42137.523438
-9.165663,42120.660156
-9.164662,42103.796875
-9.163662,42086.941406
-9.162662,42070.085938
-9.161661,42053.242188
-9.160661,42036.390625
-9.159660,42019.558594
-9.158660,42002.722656
-9.157660,41985.894531
-9.156659,41969.070312
-9.155659,41952.257812
-9.154658,41935.445312
-9.153658,41918.636719
-9.152658,41901.835938
-9.151657,41885.039062
-9.150657,41868.246094
-9.149656,41851.457031
-9.148656,41834.671875
-9.147655,41817.898438
-9.146655,41801.125000
-9.145655,41784.355469
-9.144654,41767.593750
-9.143654,41750.843750
-9.142653,41734.085938
-9.141653,41717.339844
-9.140653,41700.593750
-9.139652,41683.859375
-9.138652,41667.128906
-9.137651,41650.394531
-9.136651,41633.675781
-9.135651,41616.957031
-9.134650,41600.242188
-9.133650,41583.539062
-9.132649,41566.835938
-9.131649,41550.136719
-9.130649,41533.441406
-9.129648,41516.757812
-9.128648,41500.078125
-9.127647,41483.394531
-9.126647,41466.726562
-9.125647,41450.054688
-9.124646,41433.394531
-9.123646,41416.738281
-9.122645,41400.082031
-9.121645,41383.433594
-9.120645,41366.792969
-9.119644,41350.152344
-9.118644,41333.523438
-9.117643,41316.894531
-9.116643,41300.273438
-9.115643,41283.652344
-9.114642,41267.039062
-9.113642,41250.429688
-9.112641,41233.828125
-9.111641,41217.234375
-9.110641,41200.644531
-9.109640,41184.054688
-9.108640,41167.468750
-9.107639,41150.894531
-9.106639,41134.320312
-9.105639,41117.750000
-9.104638,41101.187500
-9.103638,41084.628906
-9.102637,41068.078125
-9.101637,41051.523438
-9.100636,41034.984375
-9.099636,41018.445312
-9.098636,41001.917969
-9.097635,40985.386719
-9.096635,40968.859375
-9.095634,40952.343750
-9.094634,40935.832031
-9.093634,40919.324219
-9.092633,40902.816406
-9.091633,40886.320312
-9.090632,40869.820312
-9.089632,40853.335938
-9.088632,40836.855469
-9.087631,40820.378906
-9.086631,40803.894531
-9.085630,40787.437500
-9.084630,40770.968750
-9.083630,40754.511719
-9.082629,40738.054688
-9.081629,40721.605469
-9.080628,40705.160156
-9.079628,40688.722656
-9.078628,40672.289062
-9.077627,40655.859375
-9.076627,40639.433594
-9.075626,40623.019531
-9.074626,40606.601562
-9.073626,40590.195312
-9.072625,40573.785156
-9.071625,40557.386719
-9.070624,40540.992188
-9.069624,40524.605469
-9.068624,40508.214844
-9.067623,40491.835938
-9.066623,40475.464844
-9.065622,40459.093750
-9.064622,40442.730469
-9.063622,40426.371094
-9.062621,40410.011719
-9.061621,40393.664062
-9.060620,40377.316406
-9.059620,40360.976562
-9.058619,40344.640625
-9.057619,40328.312500
-9.056619,40311.980469
-9.055618,40295.656250
-9.054618,40279.343750
-9.053617,40263.031250
-9.052617,40246.730469
-9.051617,40230.425781
-9.050616,40214.132812
-9.049616,40197.835938
-9.048615,40181.554688
-9.047615,40165.269531
-9.046615,40149.000000
-9.045614,40132.722656
-9.044614,40116.457031
-9.043613,40100.191406
-9.042613,40083.941406
-9.041613,40067.683594
-9.040612,40051.437500
-9.039612,40035.199219
-9.038611,40018.960938
-9.037611,40002.726562
-9.036611,39986.500000
-9.035610,39970.273438
-9.034610,39954.058594
-9.033609,39937.847656
-9.032609,39921.640625
-9.031609,39905.433594
-9.030608,39889.238281
-9.029608,39873.042969
-9.028607,39856.855469
-9.027607,39840.671875
-9.026607,39824.496094
-9.025606,39808.316406
-9.024606,39792.152344
-9.023605,39775.984375
-9.022605,39759.828125
-9.021605,39743.671875
-9.020604,39727.527344
-9.019604,39711.375000
-9.018603,39695.242188
-9.017603,39679.105469
-9.016603,39662.972656
-9.015602,39646.851562
-9.014602,39630.730469
-9.013601,39614.613281
-9.012601,39598.500000
-9.011600,39582.398438
-9.010600,39566.292969
-9.009600,39550.207031
-9.008599,39534.109375
-9.007599,39518.031250
-9.006598,39501.941406
-9.005598,39485.871094
-9.004598,39469.796875
-9.003597,39453.734375
-9.002597,39437.667969
-9.001596,39421.613281
-9.000596,39405.562500
-8.999596,39389.515625
-8.998595,39373.472656
-8.997595,39357.433594
-8.996594,39341.402344
-8.995594,39325.378906
-8.994594,39309.355469
-8.993593,39293.335938
-8.992593,39277.320312
-8.991592,39261.312500
-8.990592,39245.308594
-8.989592,39229.312500
-8.988591,39213.316406
-8.987591,39197.332031
-8.986590,39181.343750
-8.985590,39165.367188
-8.984590,39149.390625
-8.983589,39133.421875
-8.982589,39117.457031
-8.981588,39101.500000
-8.980588,39085.546875
-8.979588,39069.597656
-8.978587,39053.652344
-8.977587,39037.707031
-8.976586,39021.773438
-8.975586,39005.843750
-8.974586,38989.917969
-8.973585,38974.000000
-8.972585,38958.085938
-8.971584,38942.167969
-8.970584,38926.265625
-8.969584,38910.363281
-8.968583,38894.468750
-8.967583,38878.574219
-8.966582,38862.687500
-8.965582,38846.804688
-8.964581,38830.929688
-8.963581,38815.054688
-8.962581,38799.187500
-8.961580,38783.320312
-8.960580,38767.468750
-8.959579,38751.613281
-8.958579,38735.769531
-8.957579,38719.921875
-8.956578,38704.085938
-8.955578,38688.250000
-8.954577,38672.421875
-8.953577,38656.593750
-8.952577,38640.777344
-8.951576,38624.960938
-8.950576,38609.152344
-8.949575,38593.347656
-8.948575,38577.550781
-8.947575,38561.750000
-8.946574,38545.964844
-8.945574,38530.175781
-8.944573,38514.398438
-8.943573,38498.621094
-8.942573,38482.847656
-8.941572,38467.082031
-8.940572,38451.320312
-8.939571,38435.562500
-8.938571,38419.808594
-8.937571,38404.062500
-8.936570,38388.324219
-8.935570,38372.582031
-8.934569,38356.851562
-8.933569,38341.125000
-8.932569,38325.398438
-8.931568,38309.683594
-8.930568,38293.968750
-8.929567,38278.261719
-8.928567,38262.550781
-8.927567,38246.855469
-8.926566,38231.160156
-8.925566,38215.468750
-8.924565,38199.785156
-8.923565,38184.105469
-8.922565,38168.429688
-8.921564,38152.757812
-8.920564,38137.089844
-8.919563,38121.433594
-8.918563,38105.773438
-8.917562,38090.125000
-8.916562,38074.480469
-8.915562,38058.839844
-8.914561,38043.203125
-8.913561,38027.570312
-8.912560,38011.937500
-8.911560,37996.316406
-8.910560,37980.699219
-8.909559,37965.089844
-8.908559,37949.476562
-8.907558,37933.878906
-8.906558,37918.273438
-8.905558,37902.687500
-8.904557,37887.093750
-8.903557,37871.507812
-8.902556,37855.929688
-8.901556,37840.359375
-8.900556,37824.785156
-8.899555,37809.218750
-8.898555,37793.660156
-8.897554,37778.101562
-8.896554,37762.550781
-8.895554,37747.007812
-8.894553,37731.460938
-8.893553,37715.925781
-8.892552,37700.394531
-8.891552,37684.867188
-8.890552,37669.343750
-8.889551,37653.824219
-8.888551,37638.312500
-8.887550,37622.800781
-8.886550,37607.304688
-8.885550,37591.800781
-8.884549,37576.308594
-8.883549,37560.816406
-8.882548,37545.335938
-8.881548,37529.855469
-8.880548,37514.382812
-8.879547,37498.910156
-8.878547,37483.445312
-8.877546,37467.984375
-8.876546,37452.527344
-8.875546,37437.078125
-8.874545,37421.632812
-8.873545,37406.183594
-8.872544,37390.753906
-8.871544,37375.316406
-8.870543,37359.890625
-8.869543,37344.464844
-8.868543,37329.050781
-8.867542,37313.636719
-8.866542,37298.226562
-8.865541,37282.824219
-8.864541,37267.425781
-8.863541,37252.031250
-8.862540,37236.640625
-8.861540,37221.253906
-8.860539,37205.878906
-8.859539,37190.500000
-8.858539,37175.132812
-8.857538,37159.761719
-8.856538,37144.406250
-8.855537,37129.046875
-8.854537,37113.695312
-8.853537,37098.343750
-8.852536,37083.000000
-8.851536,37067.667969
-8.850535,37052.332031
-8.849535,37037.003906
-8.848535,37021.679688
-8.847534,37006.363281
-8.846534,36991.050781
-8.845533,36975.742188
-8.844533,36960.429688
-8.843533,36945.136719
-8.842532,36929.839844
-8.841532,36914.550781
-8.840531,36899.257812
